municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;nota_ideb_2015;nota_ideb_2017;evolucao_e_nota_X_matriculas_municipal;share_nota;share_evolucao_e_nota;share_evolucao_e_nota_X_matriculas_municipal;ind25_nota;ind25_evolucao_e_nota;ind25_evolucao_e_nota_X_matriculas_municipal;ind10_nota;ind10_evolucao_e_nota;ind10_evolucao_e_nota_X_matriculas_municipal;transf25_nota;transf25_evolucao_e_nota;transf25_evolucao_e_nota_X_matriculas_municipal;transf10_nota;transf10_evolucao_e_nota;transf10_evolucao_e_nota_X_matriculas_municipal;var_transf25_nota;var_transf25_evolucao_e_nota;var_transf25_evolucao_e_nota_X_matriculas_municipal;var_transf10_nota;var_transf10_evolucao_e_nota;var_transf10_evolucao_e_nota_X_matriculas_municipal;var_perc_transf25_nota;var_perc_transf25_evolucao_e_nota;var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;var_perc_transf10_nota;var_perc_transf10_evolucao_e_nota;var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;var_perc_rc2018_25_nota;var_perc_rc2018_25_evolucao_e_nota;var_perc_rc2018_25_evolucao_e_nota_X_matriculas_municipal;var_perc_rc2018_10_nota;var_perc_rc2018_10_evolucao_e_nota;var_perc_rc2018_10_evolucao_e_nota_X_matriculas_municipal;quintil_area_geografica;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf25_nota;quintil_var_perc_transf25_evolucao_e_nota;quintil_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_var_perc_transf10_nota;quintil_var_perc_transf10_evolucao_e_nota;quintil_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf25_nota;quintil_ben_var_perc_transf25_evolucao_e_nota;quintil_ben_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf10_nota;quintil_ben_var_perc_transf10_evolucao_e_nota;quintil_ben_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf25_nota;quintil_prej_var_perc_transf25_evolucao_e_nota;quintil_prej_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf10_nota;quintil_prej_var_perc_transf10_evolucao_e_nota;quintil_prej_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;faixa_pop;nota_imputada
DIVINOLANDIA;2018;2016;287;145231503;11208;1976293;21133.68;0.31;0;0.02119009;135942.42525178;27188.485050356;5.76126445180698;277482656;0.000141476567520332;0.000271628761230103;4.46217717974746e-05;0.00118680153027408;5.64731943606961e-05;0.021195918268325;3513900;NA;615;615;0.441176470588235;0.199999999999999;0.384615384615384;0.82579185520362;6.1;6.7;507.861990950226;0.00142206788686763;0.00137918806660795;0.000310377944968306;0.0461624397357157;0.0450904442292237;0.0183701911882325;0.0283383353775712;0.0279095371749744;0.0172214359585779;12.5508680264247;12.2594086884016;4.99457668493442;7.70476407765069;7.58818034244146;4.68224754105459;6.78960357461768;6.49814423659461;-0.766687766872561;1.94349962584371;1.82691589063448;-1.07901691075239;1.17849191465047;1.12790244067976;-0.133076301788593;0.337339075840225;0.317103286251941;-0.187288210735399;37.50728235;37.268185;0.734;0.72;0.85;0.645;223.749;NA;66.92;1.2045101088647;12.86;0.00334647415685225;0.00332514141684511;0.181020941780328;0.173250201812998;-0.0204410375488738;0.051816594113855;0.0487082981269231;-0.0287681976178258;4;5;3;1;3;5;3;4;4;2;2;3;2;2;3;3;3;NA;3;3;NA;NA;NA;2;NA;NA;2;Até 20 mil;FALSE
DOBRADA;2018;2016;288;96989057;7939;1647613;12543.6;0;0;0.01464392;135942.42525178;27188.485050356;3.98145999998609;174336739;8.88868651538637e-05;0.000192403705871323;3.72006637156295e-05;0.000704409439110744;0;0.0146566567577297;3514007;NA;581;120;0.480985847694233;0.444517184942717;0.447312098703261;0.928297946397494;NA;NA;111.395753567699;0.00155038759689922;0.00155038759689922;6.80790956729167e-05;0.0454262048090204;0.0454262048090204;0.0083684922783627;0.0246684388382126;0.0246684388382126;0.00984535382594956;12.3506969034446;12.3506969034446;2.27526627204284;6.70697480568366;6.70697480568366;2.67680255312295;8.36923690345852;8.36923690345852;-1.70619372794325;2.72551480569757;2.72551480569757;-1.30465744686314;2.10205223799504;2.10205223799504;-0.428534690276736;0.68455159808389;0.68455159808389;-0.327683173224822;23.47257217;22.03559088;0.718;0.691;0.818;0.655;149.729;NA;97.77;0.518171160609613;17.06;0.00295661571608515;0.00277561290842675;0.356553889486178;0.356553889486178;-0.072688826583902;0.116114875947895;0.116114875947895;-0.0555822104801369;4;1;4;5;4;1;4;5;5;1;1;5;1;1;4;2;2;NA;2;2;NA;NA;NA;4;NA;NA;4;Até 20 mil;TRUE
DOIS CORREGOS;2018;2016;289;461458630;24761;10421093;54046.49;6.84;0.252903;0.05615244;135942.42525178;27188.485050356;15.2669977548101;854787400;0.000435819625827817;0.000600089200287168;0.000235292860788486;0.00303508224965755;0.00124605370782955;0.0561934792672756;3514106;NA;1724;1724;0.588235294117647;0.699999999999999;0.512820512820513;1.10105580693816;6.6;6.3;1898.22021116139;0.00189609051582351;0.00183891742214394;0.00116009014010918;0.080088734832674;0.0786594074906847;0.0616887254398158;0.0597367242508822;0.0591649933140865;0.0523767204937389;21.7749136970008;21.3863012463034;16.7722298939595;16.2415103425235;16.0860653622445;14.240436821307;6.50791594219072;6.11930349149329;1.50523213914936;0.974512587713368;0.8190676074344;-1.02656093350317;0.426273459046019;0.400819047056276;0.0985938534428036;0.0638313179424116;0.0536495531465143;-0.0672405242988745;85.10041275;77.33295787;0.725;0.725;0.853;0.616;632.972;NA;94.69;0.924059139784946;14.88;0.00343687301603328;0.00312317587617625;0.0764733769424722;0.0719068603047791;0.0176877184317694;0.0114513262183134;0.0096247195632362;-0.0120629371859677;1;3;4;3;2;2;2;4;4;3;4;1;3;4;2;4;4;3;4;5;NA;NA;NA;NA;NA;NA;1;20 mil a 50 mil;FALSE
DOLCINOPOLIS;2018;2016;290;29570303;2096;127986;7216.9;0;0;0.0070541;135942.42525178;27188.485050356;1.91790292393716;53332241;2.71918342703448e-05;5.07970988167645e-05;2.88973451065788e-06;0.000405278586778782;0;0.00705800131585223;3514205;NA;142;142;0.735294117647059;0.199999999999999;0.384615384615384;1.11990950226244;7.1;6.7;159.027149321267;0.00237011314477939;0.00187040573416695;9.71888439773795e-05;0.0612922161897606;0.0487995309244496;0.00446910866971035;0.0263827070895559;0.0213856329834316;0.00365346408153586;16.6644250357849;13.2678531700378;1.21508294254836;7.17305837292313;5.81442962662429;0.993321535628503;14.7465221118478;11.3499502461007;-0.7028199813888;5.25515544898597;3.89652670268713;-0.92458138830866;7.6888782679237;5.91789610644159;-0.36645232280371;2.74005288974581;2.03166002515297;-0.48207934654515;14.45823487;13.00207507;0.742;0.699;0.825;0.709;77.939;NA;92.99;1.34695393759287;13.46;0.00689801281965649;0.00620328009064885;1.01993931101825;0.785016314104232;-0.0486103585747601;0.363471440064244;0.269502241298638;-0.0639484277729582;5;5;3;1;5;2;5;1;1;1;1;5;1;1;5;1;1;NA;1;1;NA;NA;NA;4;NA;NA;5;Até 20 mil;FALSE
DOURADO;2018;2016;291;428548489;8609;2248742;16406.7;0;0;0.03998415;135942.42525178;27188.485050356;10.8710846452619;804702671;0.000410283559371447;0.000208641328107598;5.07732670992594e-05;0.000921349081974731;0;0.0400125765528477;3514304;NA;513;513;0.5;1.2;0.641025641025641;1.14102564102564;6.3;5.9;585.346153846154;0.00161167693844998;0.00190567264363272;0.000357732099592539;0.0710631904141081;0.0784130830436766;0.039714569442672;0.0496229861064515;0.0525629431582789;0.037083537717877;19.3210049020458;21.3193293608533;10.7977897757341;13.4917381590928;14.2910679426158;10.0824521085681;8.44992025678389;10.4482447155913;-0.0732948695277873;2.62065351383088;3.41998329735386;-0.78863253669379;0.777284009141326;0.961104163616749;-0.00674218552421375;0.241066425232286;0.314594487022455;-0.07254405263393;36.10549824;31.38796162;0.738;0.718;0.811;0.689;205.874;NA;91.4;1.21471927162367;13.18;0.00419392475781159;0.00364594745266582;0.234034168442039;0.289380986966027;-0.0020300196119877;0.0725832253140757;0.0947219527236708;-0.0218424499075349;4;5;3;1;4;2;3;3;3;3;3;2;2;2;2;3;3;NA;3;3;NA;NA;NA;1;NA;NA;1;Até 20 mil;FALSE
DRACENA;2018;2016;292;482025909;43258;17627623;41682.08;0;0.20821;0.06220954;135942.42525178;27188.485050356;16.9138314827952;914884952;0.00046646080353564;0.0010483687502937;0.000398005645335947;0.00234073556186176;0;0.0622338749285902;3514403;NA;1986;1986;0.61764705882353;0.2;0.384615384615385;1.00226244343891;6.7;7;1990.49321266968;0.00199089504161469;0.00167391866714335;0.00121648243780923;0.0847569363055402;0.0768325269437568;0.0653966212104037;0.068993134173331;0.0658233704286176;0.0612490081352764;23.0441269565715;20.8896001019141;17.7803505812285;18.7581879704882;17.8963772286252;16.652677420351;6.13029547377631;3.97576861911882;0.866519098433304;1.84435648769292;0.98254574582992;-0.261154062444287;0.362442742793793;0.23506020047338;0.0512313900794582;0.10904427477411;0.058091257845945;-0.0154402663116239;126.6840521;118.72278421;0.776;0.752;0.842;0.737;487.688;NA;92.34;1.36036036036036;12.21;0.00292856933052846;0.00274452781473947;0.0483904277780542;0.0313833395223298;0.00684000143719199;0.0145587108804907;0.0077558755782009;-0.00206145965585425;2;5;1;1;2;2;2;5;5;4;4;2;3;3;2;4;5;4;4;5;NA;NA;NA;NA;NA;NA;1;20 mil a 50 mil;FALSE
DUARTINA;2018;2016;293;96846700;12251;2451518;23866.4;0;0.110242;0.01904074;135942.42525178;27188.485050356;5.17688874837716;186686097;9.51832759137483e-05;0.00029690613435314;5.5351649149899e-05;0.00134026255920092;0;0.0190432398331864;3514502;NA;672;672;0.735294117647059;0.6;0.487179487179487;1.22247360482655;7.1;6.7;821.502262443439;0.00237011314477939;0.00204170215157214;0.000502058016838276;0.0663915743130158;0.0581812994828346;0.019690196114488;0.034689582943614;0.0314054730115415;0.0160090316642029;18.0508632567903;15.8186139119933;5.35346602697335;9.43157207265534;8.53867233473655;4.35261318072856;12.8739745084132;10.6417251636162;0.176577278596198;4.25468332427818;3.3617835863594;-0.824275567648597;2.48681691536232;2.05562176064767;0.0341087643908807;0.821861069665045;0.649383007779189;-0.159222190723529;39.46171694;41.84360387;0.748;0.716;0.837;0.698;264.557;NA;89.76;1.25392083644511;13.39;0.00322110170108563;0.0034155255791364;0.326239593882535;0.269672127540637;0.00447464764051388;0.10781799815622;0.0851910116194604;-0.0208879803405887;3;5;2;1;3;3;3;4;4;1;2;2;1;1;3;1;2;5;1;2;NA;NA;NA;NA;NA;NA;2;Até 20 mil;FALSE
DUMONT;2018;2016;294;175244098;8143;2212211;9763.8;0;0;0.02006677;135942.42525178;27188.485050356;5.45585076153932;323171541;0.000164771380669414;0.000197347698313413;4.99484511708857e-05;0.000548304544276721;0;0.0200835760914329;3514601;NA;640;640;1;2.6;1;2;8;7.1;1280;0.00322335387689997;0.00334028013940118;0.000782267184075149;0.0929417004727053;0.0958648570352356;0.0319145331520848;0.0471831096760506;0.0483523723010627;0.0227722427478024;25.2694403385681;26.0642023235702;8.67707807494549;12.8283727205661;13.1462775145669;6.19142781511705;19.8135895770288;20.6083515620309;3.22122731340617;7.37252195902678;7.6904267530276;0.735577053577725;3.63162235241174;3.77729385622278;0.590417050281874;1.35130564989037;1.40957425141479;0.134823529038428;32.71434135;28.96378688;0.744;0.72;0.849;0.674;111.376;Ribeirão Preto;96.45;0.64968152866242;15.7;0.00401748020999632;0.00355689388186172;0.605654546580954;0.629948539741298;0.0984652962730722;0.225360549984809;0.235078147248947;0.0224848498616563;5;2;3;4;4;1;4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;Até 20 mil;FALSE
ECHAPORA;2018;2016;295;159900630;6318;1006314;46907.6;0;0;0.02510255;135942.42525178;27188.485050356;6.82500305400814;309626429;0.000157865305961673;0.000153118354162365;2.2721081167926e-05;0.00263418446108224;0;0.0251052358400827;3514700;NA;426;426;0.470588235294118;0.100000000000001;0.358974358974359;0.829562594268477;6.2;6.9;353.393665158371;0.00151687241265881;0.00138548572901256;0.000215975208838621;0.0497617082635957;0.0464770411724394;0.017239278168091;0.028979404203663;0.0276655373672004;0.0159704321654611;13.5294546120495;12.6364033910165;4.68709856752071;7.87906097959514;7.52184049118194;4.34211856178363;6.70445155804135;5.81140033700835;-2.13790448648743;1.054057925587;0.696837437173803;-2.48288449222451;0.982336785051548;0.851486847847705;-0.313245938436891;0.154440652589596;0.102100677708059;-0.363792436805779;27.27231149;25.15959298;0.745;0.719;0.834;0.69;515.258;NA;79.65;1.00263504611331;15.18;0.00431660517410573;0.00398220844887623;0.245833638285471;0.213087927627228;-0.0783910262711445;0.0386493798288237;0.0255510955655268;-0.0910404859938224;2;3;3;2;4;4;4;3;3;2;3;4;3;3;4;3;3;NA;4;4;NA;NA;NA;4;NA;NA;4;Até 20 mil;FALSE
ELDORADO;2018;2016;296;47264027;14641;1098842;40216.2;0;3.051456;0.03348775;135942.42525178;27188.485050356;9.10481190245059;93337047;4.75885780480776e-05;0.00035482839874821;2.48102265025887e-05;0.00225841631470754;0;0.0334868563858146;3514809;NA;1248;1233;0.294117647058823;0.3;0.41025641025641;0.704374057315234;5.6;5.9;868.493212669683;0.000948045257911755;0.00117640333717975;0.000530776359268354;0.0272702748013997;0.0329792267830996;0.0168385523353147;0.0175469764833325;0.0198305572760124;0.0133742874968985;7.41437458756956;8.96655214364604;4.5781472843834;4.77075707796033;5.39162810039093;3.63626615668587;-1.69043731488103;-0.138259758804551;-4.52666461806719;-4.33405482449026;-3.71318380205966;-5.46854574576472;-0.185664166705744;-0.015185350371416;-0.497172777050872;-0.476018051874716;-0.407826525340985;-0.600621496012767;51.81090826;44.06417871;0.691;0.633;0.847;0.615;1654.256;NA;49.21;0.578002761159687;21.73;0.00353875474762653;0.00300964269585411;-0.0326270542565669;-0.00266854535941986;-0.0873689493214685;-0.0836513963959268;-0.071667992837068;-0.105548154421887;1;1;5;5;3;5;3;5;4;5;5;5;5;5;5;NA;NA;NA;NA;NA;NA;5;1;5;5;5;5;Até 20 mil;FALSE
ELIAS FAUSTO;2018;2016;297;441470822;15775;4771000;16891.6;0;0;0.04334626;135942.42525178;27188.485050356;11.7851914199884;823876640;0.00042005954810878;0.000382311180264532;0.00010772212078156;0.000948579553053592;0;0.0433796954565732;3514908;NA;1217;1217;0.529411764705882;-0.399999999999999;0.230769230769231;0.760180995475113;6.4;6.9;925.140271493213;0.00170648146424116;0.00126960874076787;0.000565395996137121;0.0741665027141875;0.0632446846273552;0.0456393660115865;0.0536174758058307;0.0492487485710978;0.0422066211247903;20.1647485028188;17.1952716250533;12.4086522051375;14.5777793938465;13.3899886427403;11.475340874774;8.37955708283031;5.41008020506484;0.623460785149021;2.79258797385807;1.60479722275189;-0.30985054521444;0.711024266319344;0.459057474101693;0.0529020499481741;0.236957370851157;0.136170653964097;-0.0262915156973109;64.01338643;56.5644326;0.695;0.701;0.822;0.583;202.36;NA;79.61;0.617964071856287;16.7;0.00405790088304279;0.00358570095721078;0.130903199317435;0.0845148258322637;0.00973953761735116;0.0436250623439806;0.0250697129499119;-0.00484040233605307;4;2;5;5;3;4;3;3;3;3;3;2;2;3;2;3;4;4;3;4;NA;NA;NA;NA;NA;NA;1;Até 20 mil;FALSE
ELISIARIO;2018;2016;743;37751004;3120;1080948;7039.7;0;0;0.00857766;135942.42525178;27188.485050356;2.33213580677037;82042617;4.18300300669791e-05;7.56140020554891e-05;2.44062064587268e-05;0.000395327587654892;0;0.00857085330086853;3514924;NA;193;193;0.823529411764706;1.4;0.692307692307692;1.5158371040724;7.4;7.1;292.556561085973;0.00265452672215292;0.00253166028665022;0.000178794841580807;0.0695004203088463;0.0664287594212788;0.00760712329454362;0.030688710018393;0.029460045663366;0.00593139121267194;18.8961113856053;18.0609733243913;2.06826157969914;8.34379533549789;8.00974011101232;1.61265541313544;16.5639755788349;15.728837517621;-0.263874227071227;6.01165952872753;5.67760430424195;-0.719480393634928;7.10249185778479;6.74439175967325;-0.113147024416494;2.57774847900162;2.434508439757;-0.308507073878897;18.59405459;17.20397079;0.747;0.711;0.825;0.712;93.98;NA;91.6;1.16111111111111;12.6;0.00595963288141026;0.00551409320192308;0.890821068565816;0.845906816154022;-0.014191322596909;0.323310846465979;0.305345145501262;-0.0386941099991106;5;5;2;1;5;2;5;1;1;1;1;3;1;1;4;1;1;NA;1;1;NA;NA;NA;2;NA;NA;3;Até 20 mil;FALSE
EMBAUBA;2018;2016;723;40938417;2423;409254;7898.6;0;0;0.00837449;135942.42525178;27188.485050356;2.27689696169356;80838121;4.12159089462992e-05;5.87220278783494e-05;9.24034978376369e-06;0.000443560731828193;0;0.00837345458053912;3514957;NA;110;110;0.529411764705882;0.5;0.461538461538462;0.990950226244344;6.4;7.7;109.004524886878;0.00170648146424116;0.00165502567992954;6.66177052614902e-05;0.0457532297770014;0.044466835169211;0.00475663580250969;0.0209131340363228;0.0203985761932067;0.00451449644652611;12.4396100379751;12.0898588323474;1.29325721406523;5.68596432102654;5.54606383877547;1.22742319146261;10.1627130762815;9.81296187065383;-0.98363974762833;3.40906735933298;3.26916687708191;-1.04947377023095;4.46340490907523;4.3097961988385;-0.432008898152641;1.4972427021016;1.43579921800691;-0.460922820789551;15.65243865;14.7425558;0.73;0.723;0.84;0.641;83.129;NA;85.02;1.13595166163142;13.24;0.0064599416632274;0.0060844225340487;0.649273464891141;0.626928626911042;-0.0628425876391044;0.217797841956913;0.208859906764874;-0.0670485790551847;5;5;4;1;5;3;5;1;1;1;1;5;1;1;5;1;1;NA;1;1;NA;NA;NA;4;NA;NA;5;Até 20 mil;FALSE
EMBU-GUACU;2018;2016;299;517883124;62769;12864415;881.3;0;0;0.06492688;135942.42525178;27188.485050356;17.6526350624626;1043254251;0.000531910832230446;0.00152122285096827;0.000290459456385268;4.94910582837701e-05;0;0.0649026659626775;3515103;NA;4502;1952;0.441176470588235;0.5;0.461538461538462;0.902714932126697;6.1;6.1;1762.09954751131;0.00142206788686763;0.00150766037966184;0.00107690050866544;0.0754450095889743;0.0775848219088296;0.0668158251339196;0.0738554255640263;0.0747113504919684;0.0704037517820044;20.5123551533379;21.0941377060275;18.1662106278077;20.0801713383521;20.3128843594279;19.14171352814;2.85972009087535;3.44150264356488;0.51357556534515;2.42753627588952;2.66024929696533;1.48907846567744;0.161999615397726;0.1949568793207;0.0290934222300466;0.137516935420681;0.150699840989871;0.0843544581536095;147.5177852;144.72317546;0.749;0.713;0.834;0.708;155.641;São Paulo;97.33;0.535851122058019;18.27;0.00235016943395625;0.00230564730137488;0.0193855953504063;0.0233294083076085;0.00348144845483451;0.0164558888448491;0.0180334140277299;0.0100942300866204;4;1;2;5;1;1;2;5;5;4;4;2;3;3;1;5;5;5;4;4;3;NA;NA;NA;NA;NA;NA;50 mil a 100 mil;FALSE
EMBU DAS ARTES;2018;2016;298;7272586909;240230;73924290;64.1;0;0;0.59940791;135942.42525178;27188.485050356;162.969930001001;13241509922;0.00675128096132602;0.00582203580570197;0.00166910108909475;3.59965600361927e-06;0;0.600240898142186;3515004;NA;17430;12553;0.411764705882353;0.5;0.461538461538462;0.873303167420814;6;6.2;10962.5746606335;0.00132726336107646;0.00145853861290594;0.00669973625780261;0.539527656126363;0.5428095374221;0.673839478544517;0.596566906004227;0.597879658522522;0.650291634971489;146.689396128452;147.581689933914;183.206745887473;162.197504054331;162.554421576515;176.804443957939;-16.2805338725491;-15.3882400670872;20.2368158864714;-0.772425946670666;-0.415508424485893;13.8345139569375;-0.0998990051259706;-0.0944237999426803;0.124175152350787;-0.00473968385864754;-0.00254960178533144;0.0848899791320553;664.43756269;590.31402887;0.735;0.7;0.839;0.676;70.398;São Paulo;100;0.379329608938548;17.9;0.0027658392485951;0.00245728688702493;-0.0245027295064968;-0.0231597984990302;0.0304570617659572;-0.00116252600702385;-0.000625353604037212;0.0208213905019577;5;1;3;5;1;1;1;5;5;5;5;1;4;4;1;NA;NA;3;NA;NA;3;3;3;NA;1;1;NA;150 mil a 250 mil;FALSE
EMILIANOPOLIS;2018;2016;744;34902946;3020;193923;23303.3;0;0;0.0102413;135942.42525178;27188.485050356;2.78445431946211;58061571;2.96031178608801e-05;7.31904763485824e-05;4.37849440962533e-06;0.0013086406201114;0;0.0102499026761392;3515129;NA;166;166;0.323529411764706;0.100000000000001;0.358974358974359;0.682503770739065;5.7;6.4;113.295625942685;0.00104284978370293;0.00113987689523306;6.92401955267308e-05;0.0282914784321393;0.0307171562203924;0.00395123872773427;0.0135745588669767;0.0145448299822779;0.00383846298521466;7.69202438404689;8.3515294268759;1.07428195079391;3.69071690819973;3.95451892533133;1.04361993489854;4.90757006458478;5.56707510741379;-1.7101723686682;0.906262588737617;1.17006460586922;-1.74083438456357;1.7624889840293;1.99934151136989;-0.6141858233101;0.32547224151003;0.420213252446264;-0.625197681425732;16.94720215;15.99947556;0.727;0.69;0.805;0.691;225.167;NA;82.68;1.24662668665667;13.34;0.0056116563410596;0.00529783958940397;0.289579956688295;0.328495232318556;-0.100911781988049;0.0534756463465928;0.0690417565986975;-0.102721049123945;4;5;4;1;5;4;5;1;1;2;2;5;2;2;5;2;2;NA;3;2;NA;NA;NA;5;NA;NA;5;Até 20 mil;FALSE
ENGENHEIRO COELHO;2018;2016;745;327461237;15721;5910562;8760.6;0;0;0.03429729;135942.42525178;27188.485050356;9.32491356432724;622364617;0.000317317165074512;0.000381002476382803;0.000133451744634437;0.000491967962329282;0;0.0343130745425978;3515152;NA;1177;1177;0.235294117647059;-0.0999999999999996;0.307692307692308;0.542986425339367;5.4;5.9;639.095022624435;0.000758436206329405;0.000906863386262764;0.000390580518519422;0.0427596925388235;0.0464703720371575;0.0335633003435739;0.0364793097602535;0.0379635815595871;0.0328007528821537;11.6257126134962;12.6345901541674;9.12535289631868;9.9181716806396;10.3217226969081;8.91802779376858;2.30079904916897;3.30967658984013;-0.199560668008564;0.59325811631235;0.996809132580813;-0.406885770558665;0.2467367695472;0.354928393384943;-0.0214008061985679;0.0636207630472714;0.106897412582368;-0.0436342672510359;61.43406352;53.82273138;0.732;0.72;0.815;0.668;109.941;Campinas;73.14;0.440736478711162;17.38;0.00390777072196425;0.00342362008650849;0.0374515198464764;0.053873639479548;-0.00324837161298302;0.00965682688593786;0.0162256747391665;-0.00662312969784592;5;1;3;5;3;5;3;4;3;4;4;3;3;3;2;5;4;NA;4;4;NA;NA;NA;1;NA;NA;1;Até 20 mil;FALSE
ESPIRITO SANTO DO PINHAL;2018;2016;530;715860017;41907;14517489;34473.4;0.36;0;0.07642101;135942.42525178;27188.485050356;20.7777148791811;1359337820;0.000693068358384787;0.00101562691799339;0.000327783421400748;0.00193591858463601;6.55817740962923e-05;0.0764565841129163;3515186;NA;1959;1129;0.558823529411765;-0.0999999999999996;0.307692307692308;0.866515837104072;6.5;6.3;978.296380090498;0.00180128599003234;0.00144720282057766;0.000597882151909614;0.0970122766296674;0.0881601973933006;0.0669271806765994;0.0835077818076017;0.0799669501130549;0.0714737434263744;26.3761683284671;23.9694220886419;18.196486512882;22.7045007726437;21.7418022767136;19.4326280464096;5.59845344928608;3.1917072094608;-2.58122836629909;1.92678589346262;0.964087397532509;-1.34508683277145;0.269445099321083;0.153612041941091;-0.124230618299871;0.092733291638015;0.0464000686860185;-0.0647369954103664;116.88076461;107.44400777;0.787;0.784;0.872;0.712;389.235;NA;88.88;1.03421240199572;14.03;0.00278905110387286;0.00256386779702675;0.0478988434749432;0.0273073779086805;-0.0220842871358;0.0164850555169774;0.00824846929047232;-0.0115081967273199;2;4;1;2;2;3;2;5;5;4;4;3;3;4;2;4;5;NA;4;5;NA;NA;NA;2;NA;NA;1;20 mil a 50 mil;FALSE
ESPIRITO SANTO DO TURVO;2018;2016;724;109053376;4244;1843819;19988.92;0;0;0.01542505;135942.42525178;27188.485050356;4.19383741325994;191737365;9.7758701955026e-05;0.00010285443100112;4.16307048873056e-05;0.00112251538040351;0;0.0154432438110421;3515194;NA;345;345;0.558823529411765;1.3;0.666666666666667;1.22549019607843;6.5;6.4;422.794117647059;0.00180128599003234;0.00204674028149582;0.000258389034261955;0.0523640523974353;0.0585004096840225;0.0137916285031758;0.0267345196966826;0.0291890626113174;0.0113055501389788;14.2369925578373;15.9053751413375;3.74973485378659;7.26871089101702;7.93606392441709;3.07380780939674;10.0431551445774;11.7115377280775;-0.444102559473344;3.07487347775708;3.74222651115715;-1.12002960386319;2.39474117733397;2.79255883669891;-0.105894081174724;0.733188527536868;0.892315591282844;-0.267065575866609;23.1304246;20.22637969;0.696;0.675;0.819;0.609;193.666;NA;85.53;0.532230462065031;17.53;0.00545014717247879;0.00476587645852969;0.434196748146913;0.506326102119091;-0.0191999311362985;0.132936317898681;0.161788059487553;-0.0484223538146029;4;1;5;5;5;3;4;2;2;1;1;3;1;1;4;1;1;NA;1;1;NA;NA;NA;2;NA;NA;3;Até 20 mil;FALSE
ESTIVA GERBI;2018;2016;746;152899598;10044;3004331;5483.8;0;0;0.01944503;135942.42525178;27188.485050356;5.28680907458724;307358987;0.000156709234026095;0.000243418922001709;6.78333487423569e-05;0.000307953098169225;0;0.0194381490040233;3557303;NA;790;790;0.441176470588235;0.5;0.461538461538462;0.902714932126697;6.1;6.6;713.14479638009;0.00142206788686763;0.00150766037966184;0.000435835759142265;0.0473048897236479;0.0494447020435032;0.0226490865305137;0.0291861913175107;0.0300421162454528;0.019323870040257;12.8614828706014;13.4432654232909;6.15794350539092;7.93528326312969;8.1679962842055;5.25386751704549;7.57467379601417;8.1564563487037;0.871134430803676;2.64847418854245;2.88118720961826;-0.0329415575417444;1.4327496395556;1.54279381638924;0.164775088056625;0.500958924594649;0.544976595328101;-0.00623089600494346;39.68783544;39.94083436;0.74;0.716;0.815;0.695;74.144;NA;79.76;0.680104031209363;15.38;0.00395139739545998;0.00397658645559538;0.190856309295717;0.205515273339475;0.0219496584065577;0.0667326438738745;0.0725962294913775;-0.000830016481789374;5;3;3;4;3;4;3;3;3;2;2;1;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;1;Até 20 mil;FALSE
