municipio;nota_imputada;var_transf_secretaria;var_perc_transf_secretaria;var_transf_perc_rc2017_secretaria;pop;receitas_correntes_2017
SANTO ANTONIO DE POSSE;FALSE;0,890388439100228;0,0554265317957471;0,0102778136677738;20650;86,63208615
SANTO ANTONIO DO ARACANGUA;FALSE;-4,12903557924533;-0,253896790931288;-0,0916091401092953;7626;45,07231019
SANTO ANTONIO DO JARDIM;FALSE;-0,512165637542454;-0,129293119716094;-0,0246172137515017;5943;20,80518302
SANTO ANTONIO DO PINHAL;FALSE;-0,244730632692422;-0,0909151179613638;-0,00975914425235087;6486;25,07705864
SANTO EXPEDITO;FALSE;-0,98643337472998;-0,532895619812333;-0,072964236726461;2803;13,51940922
SANTOPOLIS DO AGUAPEI;FALSE;-0,49915395966711;-0,202838125145421;-0,0295698764331205;4277;16,88048852
SANTOS;FALSE;-3,97271256823521;-0,0166490241956286;-0,00173303347947988;419400;2292,34611753
SAO BENTO DO SAPUCAI;FALSE;-0,997449505109476;-0,219583336124075;-0,0326783773853726;10468;30,52322621
SAO BERNARDO DO CAMPO;FALSE;95,1695458651765;0,145000730380617;0,0272976253469059;765463;3486,36720798
SAO CAETANO DO SUL;FALSE;10,7898146092783;0,0414416003768981;0,00813373745984356;149263;1326,55063709
SAO CARLOS;FALSE;-7,37707928987065;-0,057770932404285;-0,00944477269688214;221950;781,07536588
SAO FRANCISCO;TRUE;-1,17713307281913;-0,572558624125309;-0,0784400586512535;2793;15,00678471
SAO JOAO DA BOA VISTA;FALSE;3,08835653740886;0,0695821684074208;0,00995400130993631;83639;310,26282208
SAO JOAO DAS DUAS PONTES;FALSE;-0,828909375983248;-0,350466669159042;-0,0567775755494943;2566;14,59923866
SAO JOAO DE IRACEMA;FALSE;-1,15164659997812;-0,437301771615197;-0,0730636792773715;1780;15,76223113
SAO JOAO DO PAU D'ALHO;TRUE;-1,14011694360214;-0,496601396960845;-0,0781712789931873;2103;14,58485723
SAO JOAQUIM DA BARRA;TRUE;-4,5618719900222;-0,153096786911236;-0,036242891339606;46512;125,86942767
SAO JOSE DA BELA VISTA;FALSE;-0,810833688549796;-0,152699039121811;-0,0318902004093424;8406;25,4257947
SAO JOSE DO BARREIRO;FALSE;-1,21720495994333;-0,524704914691933;-0,0654487282910274;4077;18,59783974
SAO JOSE DO RIO PARDO;FALSE;-1,80737931478171;-0,0680707265239976;-0,0109118453714177;51900;165,63461571
SAO JOSE DO RIO PRETO;FALSE;20,1467402223316;0,107841218366296;0,0135652676332234;408258;1485,17086187
SAO JOSE DOS CAMPOS;FALSE;4,44467448420903;0,00625485402283037;0,00165587672786082;629921;2684,18198615
SAO LOURENCO DA SERRA;FALSE;0,831232057342276;0,23206979924097;0,0205488902034048;13973;40,4514331
SAO LUIZ DO PARAITINGA;FALSE;-2,16255386478076;-0,37370427156086;-0,0619231485828671;10397;34,9231897
SAO MANUEL;FALSE;0,22262042019501;0,00921102228970012;0,00191090497212618;38342;116,49999526
SAO MIGUEL ARCANJO;FALSE;1,4828049287671;0,101818016404126;0,0189832463507451;31450;78,1112409
SAO PAULO;FALSE;-487,257661352768;-0,0861719416481638;-0,00955955606693604;11253503;50970,74152199
SAO PEDRO;FALSE;-0,293793793237741;-0,0221375513261127;-0,00239417313544768;31662;122,71200812
SAO PEDRO DO TURVO;FALSE;-2,91633793772075;-0,357650749957567;-0,101227169580101;7198;28,80983386
SAO ROQUE;FALSE;2,80243013804265;0,0818838643170524;0,0111363780470549;78821;251,64646227
SAO SEBASTIAO;FALSE;2,50901762009983;0,0389432019061755;0,00390623955458476;73942;642,3102283
SAO SEBASTIAO DA GRAMA;FALSE;-1,20975137620183;-0,189985526222074;-0,03614792069938;12099;33,46669332
SAO SIMAO;FALSE;-2,33858702174672;-0,220910300158698;-0,0435402672192202;14346;53,71090191
SAO VICENTE;FALSE;4,14911414711742;0,0560497352009667;0,00463358467990952;332445;895,44368642
SARAPUI;FALSE;-0,350577108312126;-0,061299226800354;-0,0129284651154522;9027;27,1166844
SARUTAIA;FALSE;-1,24012540830028;-0,534565265960389;-0,0809573748902867;3622;15,31825124
SEBASTIANOPOLIS DO SUL;FALSE;-1,00912787793432;-0,127751900762421;-0,0442934930379479;3031;22,78275676
SERRA AZUL;FALSE;-1,26237205980051;-0,267418751343908;-0,0437135576760148;11256;28,87827317
SERRA NEGRA;TRUE;-2,83553846492222;-0,296112249180042;-0,0303764769449861;26387;93,34652172
SERRANA;FALSE;6,11332213286446;0,446397267894216;0,0502958843713346;38878;121,54716453
SERTAOZINHO;FALSE;12,4694394967478;0,164434077788021;0,0266325280448707;110074;468,2033743
SETE BARRAS;FALSE;-2,21629807035923;-0,2948642806879;-0,0564876866200505;13005;39,23506525
SEVERINIA;FALSE;0,601387256456663;0,0750607842422837;0,0119847741385297;15501;50,17927326
SILVEIRAS;FALSE;-2,20532655002798;-0,577744256668648;-0,0918744813152842;5792;24,0036898
SOCORRO;FALSE;0,965166519536174;0,0671325054384577;0,00974646171274747;36686;99,02737506
SOROCABA;FALSE;34,377159053985;0,0825466785217547;0,0130674894601795;586625;2630,7393749
SUD MENNUCCI;FALSE;-2,21309321474225;-0,206429642285844;-0,0618917530688274;7435;35,75748149
SUMARE;FALSE;3,19364832463813;0,0170756915129874;0,00470770660587426;241311;678,38728961
SUZANAPOLIS;TRUE;-1,51784129562179;-0,211405542472557;-0,0590230271628844;3383;25,7160869
SUZANO;FALSE;3,5023693772757;0,0214050588642464;0,00488887293154004;262480;716,39607458
TABAPUA;FALSE;0,332230711906307;0,0493532439595614;0,00873690716483047;11363;38,02612362
TABATINGA;FALSE;-1,4014352032236;-0,194951417894454;-0,0332082392302501;14686;42,2014306
TABOAO DA SERRA;FALSE;32,4926855760226;0,241998293418978;0,0431303941887653;244528;753,3593464
TACIBA;FALSE;-2,49618830681648;-0,151481421765621;-0,0635929667047867;5714;39,25258462
TAGUAI;FALSE;-0,372041870297597;-0,0631331300054724;-0,0108357300189825;10828;34,33473053
TAIACU;FALSE;-0,9841409059051;-0,31955829040507;-0,0450774846434536;5894;21,83220545
TAIUVA;TRUE;-1,09586948386147;-0,311715818304585;-0,0532754615193013;5447;20,56987312
TAMBAU;FALSE;-1,6635724586916;-0,119125983626763;-0,0210577724343827;22406;79,00040063
TANABI;FALSE;-1,31243934022533;-0,0765347730210112;-0,0172421058301297;24055;76,11827425
TAPIRAI;FALSE;-1,49391028847495;-0,290846365449192;-0,0548179385752563;8012;27,25221574
TAPIRATIBA;FALSE;0,159254124498806;0,0255904940663839;0,00369947892642427;12737;43,04771771
TAQUARAL;TRUE;-0,838742939721864;-0,417379079418304;-0,0555210843303946;2726;15,10674638
TAQUARITINGA;FALSE;0,232368773645902;0,0104623547783836;0,00128061413814114;53988;181,45104503
TAQUARITUBA;FALSE;0,881477586807494;0,0624406729514166;0,0118865951648589;22291;74,15728176
TAQUARIVAI;FALSE;-0,384732308192316;-0,069171812578592;-0,0163219562365316;5151;23,57145814
TARABAI;FALSE;-1,50255825826809;-0,405391192005198;-0,0684103346846097;6607;21,96390743
TARUMA;FALSE;-0,173980143128791;-0,00956776187772208;-0,00267919000882284;12885;64,9375903
TATUI;FALSE;12,0081326551908;0,233271089123364;0,0380926768926849;107326;315,23467592
TAUBATE;FALSE;13,9219635426711;0,0734940627851322;0,0130544287976334;278686;1066,45520524
TEJUPA;FALSE;-2,13874376669703;-0,520408443631134;-0,108958654227437;4809;19,62894808
TEODORO SAMPAIO;FALSE;-4,76135926184322;-0,26621460077605;-0,0652741266499098;21386;72,94405159
TERRA ROXA;FALSE;-0,625416598187629;-0,128024935232651;-0,0227619961916307;8505;27,47635106
TIETE;FALSE;-0,443363232565083;-0,0152612211936973;-0,00305165010155091;36835;145,28639189
TIMBURI;FALSE;-2,48114063878829;-0,616010161417223;-0,144037461005739;2646;17,22566214
TORRE DE PEDRA;FALSE;-0,874737721934011;-0,572952126495313;-0,0699676881948293;2254;12,50202407
TORRINHA;TRUE;-2,71755575207053;-0,407523245739631;-0,101908430802436;9330;26,66664309
TRABIJU;FALSE;-0,625126488401712;-0,406773179077149;-0,0477652339707137;1544;13,08747883
TREMEMBE;FALSE;2,79989018740064;0,237017875853657;0,0248919579125532;40984;112,48171788
TRES FRONTEIRAS;FALSE;-0,81239606526981;-0,236155023562602;-0,0411719463611946;5427;19,73178674
TUIUTI;FALSE;-0,627403624392703;-0,229598103541334;-0,0306435355354395;5930;20,47425708
TUPA;FALSE;-3,65377101645597;-0,138314423229302;-0,0233286973922228;63476;156,62130444
TUPI PAULISTA;FALSE;-0,156616480980956;-0,027344095947384;-0,00345423895169149;14269;45,34037256
TURIUBA;FALSE;-1,24842580459104;-0,423610264126017;-0,0815405379017543;1930;15,31049263
TURMALINA;FALSE;-1,26337959328516;-0,469155412032231;-0,0770904327446003;1978;16,38827995
UBARANA;FALSE;-0,943293761870685;-0,139811179056495;-0,0353044092600703;5289;26,71886548
UBATUBA;FALSE;1,53868765183048;0,0600992852737825;0,00515022611637864;78801;298,76118389
UBIRAJARA;FALSE;-0,986718778578887;-0,23917955102412;-0,0492955766720291;4427;20,01637561
UCHOA;FALSE;-0,745603755587577;-0,118788856897483;-0,0197795140548519;9471;37,69575701
UNIAO PAULISTA;TRUE;-1,16111031135983;-0,55419531418784;-0,0840184712914365;1599;13,8197029
URANIA;TRUE;-2,00364159632933;-0,420162057182599;-0,083080579538757;8836;24,11684665
URU;TRUE;-1,46051546644569;-0,464340930635072;-0,0974942334487619;1251;14,98053182
URUPES;FALSE;-1,10093696470906;-0,138333801570801;-0,026330104157344;12714;41,81286022
VALENTIM GENTIL;FALSE;0,88489696036587;0,153617352934614;0,0234542248296067;11036;37,72868073
VALINHOS;FALSE;4,20326961119522;0,052566968102857;0,00807273368184065;106793;520,6748763
VALPARAISO;FALSE;0,942324688704112;0,0384754417877397;0,0115553046236716;22576;81,54909969
VARGEM;FALSE;0,0781207529215751;0,0243014422798517;0,00331692991098857;8801;23,55212652
VARGEM GRANDE DO SUL;FALSE;2,62193238902679;0,164446232686723;0,026885820194998;39266;97,52101182
VARGEM GRANDE PAULISTA;FALSE;4,90967867506653;0,17640944373098;0,0308101789188235;42997;159,35248828
VARZEA PAULISTA;FALSE;9,89399809671558;0,234082085364749;0,0389002195956883;107089;254,34298828
VERA CRUZ;FALSE;-0,511616731007415;-0,111635976602306;-0,0177224155376151;10769;28,86834077
VINHEDO;FALSE;4,9228666180972;0,0332824150951541;0,0106565462972549;63611;461,95704319
VIRADOURO;FALSE;-0,376823571377551;-0,0560600025074523;-0,00681769145168153;17297;55,27143228
VISTA ALEGRE DO ALTO;FALSE;-0,225435669588407;-0,0204382167355969;-0,0073227798522202;6886;30,78553147
VITORIA BRASIL;TRUE;-0,743586115531612;-0,507193673026095;-0,0560484575257591;1737;13,26684352
VOTORANTIM;FALSE;9,10022527175194;0,188844424640149;0,0272283895783778;108809;334,21827044
VOTUPORANGA;FALSE;1,95053759687899;0,0553979010779973;0,00694499995486957;84692;280,85494738
ZACARIAS;FALSE;-1,35936145856516;-0,226309876080811;-0,0590446423695466;2335;23,02260466
