municipio;simulacao;nota_imputada;var_transf_total;var_transf_perc_cota2018;var_transf_perc_rc2018;var_transf_por_hab_abaixo_15anos;pop;receitas_correntes_2018
JUMIRIM;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,736309351652327;-0,240156975730814;-0,0356993588990664;-1680,43163391733;2798;20,6252822
JUNDIAI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;25,9955312500535;0,0502909835035272;0,0121276466199836;533,28986294424;370126;2143,49346288
JUNQUEIROPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,07451100619484;0,0643603571769145;0,0145379965897976;462,747588394798;18726;73,91052815
JUQUIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,742181859324437;0,106398962813912;0,0131459411004309;193,007581863386;19246;56,45711126
JUQUITIBA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,3706984769954;-0,169318674158857;-0,0158608576522286;-246,11989975696;28737;86,42019915
LAGOINHA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,780242787315274;-0,277718809545377;-0,0400490400917954;-1047,26372366434;4841;19,48218448
LARANJAL PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,39371047134226;0,0816847045138513;0,01526585223645;370,182886646309;25251;91,29594927
LAVINIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,02432173193094;-0,430471850500547;-0,080809181884245;-4190,93691555321;8779;37,42547148
LAVRINHAS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,149845846561531;-0,0365871775019627;-0,00584415640498081;-125,004773055224;6590;25,64028684
LEME;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;14,8546288077371;0,370252846776607;0,0443653839227426;1043,12322336242;91756;334,82475512
LENCOIS PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;5,29229773238847;0,106513377225945;0,0214110937233737;553,336451205525;61428;247,175497
LIMEIRA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;21,645306676754;0,119985932762857;0,0214951308709806;543,066297917889;276022;1006,98650344
LINDOIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,138043940510903;-0,0422387688364008;-0,00427754853830882;-144,632470205664;6712;32,27174146
LINS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-7,06599398129693;-0,145198265012333;-0,0308960399207803;-722,037719840229;71432;228,70225438
LORENA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,87116220484334;0,0577191807453655;0,00873296767912058;147,980330179583;82537;214,26418528
LOURDES;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,776301928014158;-0,354284461711196;-0,050688865621921;-2886,10393671391;2128;15,31503849
LOUVEIRA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;6,2446105172705;0,028179868134658;0,013188558002035;1154,4612017721;37125;473,48698139
LUCELIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,32151730985318;0,15021007494597;0,0224226195051264;485,168079204967;19882;58,93679414
LUCIANOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,47723714391637;-0,453478725648335;-0,0918982007785285;-3866,0492726121;2249;16,07471236
LUIS ANTONIO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,04228196540263;-0,101952977419473;-0,0385980176780831;-1502,57783560469;11286;78,81964278
LUIZIANIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,450225603025478;-0,152820985596982;-0,0237152322230027;-629,894948431128;5030;18,98465926
LUPERCIO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,445296265115878;-0,17438354294695;-0,023674805993898;-609,99647138243;4353;18,80886649
LUTECIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,60288948596567;-0,529996967368775;-0,134995256557235;-6305,45850106777;2714;19,28134034
MACATUBA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,48783431263908;0,0961959096925026;0,0196948314005414;568,022055087202;16259;75,54440464
MACAUBAL;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-2,35841125557314;-0,496804834052595;-1,80213031783175;-2634,98332090907;7663;1,30867964
MACEDONIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,92770752894602;-0,451047890040999;-0,0980343939197352;-4016,1912250117;3664;19,66358389
MAGDA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,5858369608527;-0,316524851399877;-0,0719524159632884;-4196,22396499975;3200;22,0400794
MAIRINQUE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;4,67967180420919;0,194781363633455;0,0292748095649492;642,159510519542;43223;159,85319371
MAIRIPORA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;9,31775741440294;0,359865339224151;0,0375953321280709;685,506633372867;80956;247,84346585
MANDURI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,929726518944074;-0,179148977422557;-0,0313740254883396;-714,052852799844;8992;29,63363816
MARABA PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-4,20586557957518;-0,603127906741501;NA;-7817,86139075235;4812;NA
MARACAI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,71594912086738;-0,170283995732176;-0,0468543357670971;-1368,14342324127;13332;57,96580138
MARAPOAMA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,84200781981752;-0,149882373225786;-0,0376913795120648;-2300,64953076891;2633;22,33953309
MARIAPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,42295428739437;-0,546894469513228;-0,0894606079315802;-2709,68924482434;3916;15,90593134
MARILIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;7,43911534567978;0,0727854267632398;0,00894634886510409;246,212121996853;216745;831,52529125
MARINOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,04160803373991;-0,564372653215979;-0,0726729106629847;-3176,23850921611;2113;14,33282394
MARTINOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,318610166216;-0,141232854265275;-0,0274824554593764;-663,905502550439;24219;84,36692164
MATAO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-5,69883256105844;-0,0757069058234609;-0,0223288501124066;-532,022065426394;76786;255,22284096
MAUA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-37,956493745421;-0,150119682046665;-0,0364074696781339;-565,6233623262;417064;1042,54687516
MENDONCA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,524862303286091;-0,0681148542030761;-0,0177663751467456;-839,768936215362;4640;29,54245303
MERIDIANO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,08986557949224;-0,147465484694372;-0,0387740413703668;-2128,87655581907;3855;28,10812443
MESOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,35278549938432;-0,476757782924681;-0,0800608309391146;-5012,42188157662;1886;16,89697051
MIGUELOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-5,45918891058001;-0,23801886607673;-0,064142650617954;-1666,29182062469;20451;85,11012342
MINEIROS DO TIETE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,122821934178464;0,0219827517532025;0,00366238361331126;64,1688814448504;12038;33,5360648
MIRA ESTRELA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,19606243043343;-0,547465755054097;-0,0864591986633766;-5574,41333362127;2820;25,39998594
MIRACATU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,373569091425889;0,0426144031527357;0,00547947450956089;89,5432731680004;20592;68,1760798
MIRANDOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,14594887349797;-0,204361863524922;-0,0368853895849652;-980,88177762923;27483;85,28983722
MIRANTE DO PARANAPANEMA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-5,45402048082021;-0,320592314379526;-0,0833506834753411;-1984,57563365097;17059;65,43462217
MIRASSOL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,92590529735937;0,076260320968796;0,0108586684312194;271,233485400467;53792;177,36109262
MIRASSOLANDIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,868597783681694;-0,274655011721331;-0,0452940549740663;-1381,38416076912;4295;19,17686072
MOCOCA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,72592397922509;-0,0998175441201318;NA;-396,938036689615;66290;NA
MOGI DAS CRUZES;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;56,2332761040228;0,286085984696986;0,0395039393692163;867,306949769786;387779;1423,48527772
MOGI GUACU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;13,4441938413357;0,139070726333037;0,0259978014659224;676,036039147459;137245;517,12810635
MOGI MIRIM;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,8820832673712;0,0124674569468707;0,00218090929339534;74,4299635328619;86505;404,45665028
MOMBUCA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,992579621650489;-0,352211471619857;-0,0486662067351188;-1835,22299295495;3266;20,39566443
MONCOES;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,20821192391307;-0,29916668337118;-3,55281055479865;-4910,77581490382;2132;0,34007215
MONGAGUA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;9,90163583080477;0,746833167887325;0,0439449883887983;1308,19916179489;46293;225,31888604
MONTE ALEGRE DO SUL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,120623558851454;-0,0380406256939596;-0,00411861743159612;-128,15889156715;7152;29,28739094
MONTE ALTO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,31952783900446;0,048498640128528;0,00912624393838827;215,300990308912;46642;144,58608031
MONTE APRAZIVEL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,27778092818224;-0,01912829665345;NA;-104,276621619267;21746;NA
MONTE AZUL PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,52098361568769;-0,0538719126342786;-0,00804624111335421;-196,853589633315;18931;64,74869549
MONTE CASTELO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,96961958934154;-0,51472379390825;-0,0905323244858898;-3485,04509995879;4063;21,75598164
MONTE MOR;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;9,91789353823147;0,221847836889807;0,0451571407720401;1198,91643509063;48949;219,63068008
MONTEIRO LOBATO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,0588807250881489;-0,0227117019240522;-0,00309698456433821;-84,7151044943182;4120;19,01227593
MORRO AGUDO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-4,85054558723228;-0,151668007846091;-0,0368215357216771;-1025,1927224222;29116;131,7312136
MORUNGABA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,581357947863602;0,0736716322542535;0,0159209971312651;317,260086827499;11769;36,51517195
MOTUCA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,22109193744853;-0,285552877212993;-0,0564672834209442;-1890,01869359939;4290;21,6247686
MURUTINGA DO SUL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,916051148218575;-0,252531221760645;-0,0451654769278427;-1612,65197114319;4186;20,28210949
NANTES;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,62871176375856;-0,527687761091774;-0,128369552604877;-5289,10313968256;2707;20,47768891
NARANDIBA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,14792730052426;-0,199065316720053;-0,0611609581303023;-2999,49629731804;4288;35,11925526
NATIVIDADE DA SERRA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-4,40384103115254;-0,654543412960419;-0,150418619974188;-4187,01638752458;6678;29,27723331
NAZARE PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,517129307190874;-0,0687393054611975;-0,00903132557572637;-195,807209397969;16414;57,25951333
NEVES PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,54565424664676;-0,281945306144435;-0,0523957563561046;-1580,29752907923;8772;29,49960749
NHANDEARA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,491634810624656;-0,0647305200830794;-0,318439800685474;-415,218075930421;10725;1,54388619
NIPOA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,59986220155805;-0,20488152884091;-2,71974674410317;-1036,56923481207;4274;0,22055811
NOVA ALIANCA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,980862366310236;-0,191605832038394;-0,0378506677444961;-1210,92250589989;5891;25,91400429
NOVA CAMPINA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,113057496927887;0,0148733846486539;0,00341092565711858;60,1606306990898;8515;33,14569366
NOVA CANAA PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,04009581606949;-0,532706123812621;-0,0657599958638176;-4000,03005926226;2114;15,81654321
NOVA CASTILHO;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,52246078445674;-0,545216101401858;-0,0951144059111753;-9281,88254507993;1125;16,00662665
NOVA EUROPA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,195337988194108;0,0205673987845712;0,00468450438070656;134,900993911719;9300;41,69875238
NOVA GRANADA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,986376683182124;-0,100927134529126;-0,0181075247564646;-357,631124788848;19180;54,47330303
NOVA GUATAPORANGA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,778576531367348;-0,552827824230536;-0,0530124909709638;-2527,47250444284;2177;14,6866619
NOVA INDEPENDENCIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,92353854504705;-0,23885250677373;-0,0677751019202085;-3886,96983894517;3068;28,38119738
NOVA LUZITANIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,537317655217937;-0,276604774580371;-0,0317957858242981;-1072,46977945719;3441;16,89902109
NOVA ODESSA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;4,30693507832346;0,0832055461947454;0,0218185547374562;593,579645217798;51242;197,39781714
NOVAIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,305887801661358;0,11636215587912;0,0152620414003248;431,992199908596;4592;20,04239103
NOVO HORIZONTE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,949239453281297;0,0311044474049068;0,00694575919253241;184,892840194052;36593;136,66460742
NUPORANGA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,71217143754396;-0,155822622385996;-0,0467686850546556;-1752,70071357459;6817;36,60935593
OCAUCU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,606756623452378;-0,166297630864064;-0,0291459022430593;-959,511846584117;4163;20,81790498
OLEO;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,43860182751862;-0,482141391725196;-0,0892722601688806;-3434,57221657265;2673;16,11476874
OLIMPIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;2,2638329143637;0,0685433631789846;0,010388294485759;336,968994177463;50024;217,92151902
ONDA VERDE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,554964148172593;-0,115041381861132;-0,0221754994425042;-894,706907603845;3884;25,02600447
ORIENTE;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,67780763261909;-0,527663801159853;-0,0856740186588568;-1951,67211943449;6097;19,58362242
ORINDIUVA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,382245992853633;-0,0345763146641856;-0,00963350609254157;-421,502641356358;5675;39,67880325
ORLANDIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,7410737704954;0,0724207369357145;0,00966767924607559;296,923104897449;39781;180,09221512
OSASCO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;57,4600298720184;0,191806078740786;0,0251233470561484;558,526020388098;666740;2287,11682976
OSCAR BRESSANE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,32788653429445;-0,454588078714954;-0,0756265791138608;-4485,07431671737;2537;17,55846357
OSVALDO CRUZ;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,113747419170023;-0,00981186740423897;-0,00133980992029475;-30,0827648319986;30917;84,89817656
OURINHOS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;8,74052848025795;0,195908837025518;0,0230822620740753;576,687109797388;103035;378,66862668
OURO VERDE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,945002511675391;-0,201017734059888;-0,0356584199360746;-763,416308528744;7800;26,50152512
OUROESTE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,54077217221175;-0,0535450112777336;-0,0205285256338299;-1287,33245678046;8405;75,0551793
PACAEMBU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,934831682043133;-0,1592452930361;-0,0234608295770735;-678,324002976697;13226;39,84648876
PALESTINA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,04469054206257;-0,168453848988912;-0,0417298618123484;-1511,62682913279;11051;48,99825816
PALMARES PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,72305237210177;0,549143005784993;0,0638854570374311;1014,07107209878;10934;26,97096416
PALMEIRA D'OESTE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,07809017769512;-0,199613860026522;-0,0400997433796172;-845,143058440061;9584;26,88521389
PALMITAL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,13448884335945;-0,0758930959437133;-0,013328281873358;-386,077773795966;21186;85,11891136
PANORAMA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,0398970596657211;0,00588486603401167;0,000842470741750861;16,4217341599142;14583;47,35720505
PARAGUACU PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,961250128219199;-0,0381134903907532;-0,00631020975585942;-150,77197881372;42278;152,33251594
PARAIBUNA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,40239464662906;-0,332217674729907;-0,0487569032036228;-1188,79022118195;17388;69,78282916
PARAISO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,472791341351106;-0,0792350354975671;-0,0151765164793616;-574,632967558539;5898;31,15282364
PARANAPANEMA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-5,18637513181844;-0,312387258635374;-0,0588019306595685;-1599,33276069226;17808;88,20076269
PARANAPUA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,07985778768479;-0,351698328621285;-0,0566356869281543;-1862,20905650272;3815;19,06673771
PARAPUA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,15195843263107;-0,156576208414879;-0,0338637710255997;-779,956158809594;10844;34,01742918
PARDINHO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,217639025299302;-0,0341201539492825;-0,00631474367961832;-222,035505945427;5582;34,46521923
PARIQUERA-ACU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,16527959750332;0,183807544858533;0,0226849585561984;355,300796982736;18446;51,36794033
PARISI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,757574461479974;-0,349009894256128;-0,0458656413577547;-3018,80224696346;2032;16,51725429
PATROCINIO PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,798007185945661;0,0479270998937038;0,0130362421574191;386,313204214388;13000;61,21451077
PAULICEIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,52699486450686;-0,163349151879007;-0,0433537688016593;-1417,82766391342;6339;35,22173289
PAULINIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,85851847076344;0,00229802245600369;0,00122305086320231;146,81749913561;82146;1519,57578109
PAULISTANIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,38396298347316;-0,52789721049303;-0,0833969817344883;-4552,04412796309;1779;16,59488095
PAULO DE FARIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,79040876631884;-0,35548778057058;-0,0967533950188209;-2863,7876135268;8589;39,17597688
PEDERNEIRAS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;2,73604204935987;0,0851283343459213;0,0197329202363813;408,509853515316;41497;138,6536821
PEDRA BELA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,483888646375114;-0,131749152570962;-0,0225212222132823;-554,422244294225;5780;21,48589636
PEDRANOPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,67509693243127;-0,498122886586659;-0,0962698294843409;-4839,95815175516;2558;17,40001973
PEDREGULHO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,29298174972106;-0,161519253557087;-0,0422242342402654;-920,868808170643;15700;54,3048747
PEDREIRA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;4,55202451694213;0,228199339275864;0,0308688193163437;776,838679009688;41558;147,4635123
PEDRINHAS PAULISTA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,1667537386177;-0,480228658392439;-0,102971355830887;-4946,24877555062;2940;21,0422959
PEDRO DE TOLEDO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,33674094963283;-0,355916833845036;-0,0640919918521516;-1192,10018263185;10204;36,45917192
PENAPOLIS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,73807826508887;0,0268699860558073;0,00410858966926702;92,077125139114;58510;179,64273011
PEREIRA BARRETO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-4,08345845388967;-0,178591111399357;-0,041185720125574;-1163,49210797273;24962;99,14743366
PEREIRAS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,601142042837113;-0,103816777716749;-0,021976477997457;-524,021486287317;7454;27,35388459
PERUIBE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;8,79406940958218;0,525887396206393;0,0357152910087536;852,895329317869;59773;246,22701261
PIACATU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,01038257228225;-0,25405396667861;-0,0439020287987219;-1372,89492917219;5287;23,01448475
PIEDADE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;8,37894226222921;0,429942255154544;0,0637229632475681;984,026963467546;52143;131,49015418
PILAR DO SUL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;4,26752244177908;0,352574394950616;0,0557726999970291;936,337470305933;26406;76,51633222
PINDAMONHANGABA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;19,3823199030434;0,148292617824073;0,0401188400707519;810,430247567611;146995;483,12263936
PINDORAMA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,271427993674438;-0,0362264052359296;-0,00537056129059988;-139,476615654753;15039;50,53996761
PINHALZINHO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,0984916216971792;0,0218327778754564;0,00244156993273967;50,4401064695217;13105;40,33946371
PIQUEROBI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,7482320451374;-0,555923499652165;-0,13858461605392;-5542,04854799174;3537;19,83071515
PIQUETE;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,258682306752252;0,0692767521356977;0,00771021231546292;129,408322766058;14107;33,55060745
PIRACAIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,80254373165389;0,195093725718242;0,0223627924914107;463,922057542825;25116;80,60459052
PIRACICABA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;14,5741577114754;0,0481949405779522;0,00898992779737376;279,163302494928;364571;1621,16515727
PIRAJU;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,247843867275419;-0,0165542037653312;-0,00272213192103794;-57,1873262447334;28475;91,04770616
PIRAJUI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-3,26410104923149;-0,247680830357757;-0,0484345836418182;-1182,29987051301;22704;67,39195021
PIRANGI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,01162684118611;-0,169582060105359;-0,0273147851649057;-735,934031030702;10623;37,03587032
PIRAPORA DO BOM JESUS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,840369585895273;0,19791048222528;0,0138645217563133;258,790953486177;15733;60,61295158
PIRAPOZINHO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,64117818058982;-0,112072914718103;-0,0204119309208725;-440,136457146685;24694;80,40288726
PIRASSUNUNGA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,779179106718146;0,0168621134251202;0,00296397132787773;79,7579962368761;70081;262,88348318
PIRATININGA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-2,27463008001442;-0,372161126306777;-0,052725809784536;-1255,30962570923;12072;43,14073296
PITANGUEIRAS;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;3,88637241751371;0,16126509941654;0,0316551342326643;634,065139742936;35307;122,77226149
PLANALTO;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,904741791226236;-0,0878098380570772;-0,0305171180146783;-1318,93653058923;4463;29,647026
PLATINA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,31672726417936;-0,268954528141001;-0,063399889174231;-2443,77097991454;3192;20,76860514
POA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;13,662863768125;0,356633188241982;0,0297867846289369;762,598433591962;106013;458,68877552
POLONI;sim_25_evolucao_e_nota_X_matriculas_municipal;TRUE;-1,63949153831997;-0,388359398943768;-0,0843138851355928;-2631,0902564423;5395;19,44509538
POMPEIA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,170982321398064;-0,00670033867440452;-0,00193404229160984;-59,3934273780406;19964;88,40671279
PONGAI;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,22962958573104;-0,338849313789597;-0,0720575853096507;-2907,32781183933;3481;17,06454054
PONTAL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,319181932403399;0,0147597965565524;0,00281197864062535;47,9224663695565;40244;113,50795052
PONTALINDA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,07264059745628;-0,35117249874818;-0,0571752262718439;-1812,03921103137;4074;18,76058334
PONTES GESTAL;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,41725001116376;-0,217294609769666;-0,0487887236217255;-3949,80703472195;2518;29,04872081
POPULINA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-1,49985906064609;-0,316526747214074;-0,060795519409248;-2732,03348083952;4223;24,67055262
PORANGABA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,358747443999655;-0,0822509062890099;-0,0123892962988858;-283,657737834697;8326;28,95624056
PORTO FELIZ;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;0,84271633114356;0,0285160515593456;0,00359470161409107;111,70401889586;48893;234,43290198
PORTO FERREIRA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;4,10754293204555;0,121312943853368;0,0223649243330426;558,834172137568;51400;183,66004154
POTIM;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;-0,320040810497662;-0,0767369650152541;-0,00686989134984514;-105,630604762284;19397;46,58600758
POTIRENDABA;sim_25_evolucao_e_nota_X_matriculas_municipal;FALSE;1,32999228293307;0,117514258269165;0,0203130163928808;702,769102251156;15449;65,47487863
